order_id,date,region,category,channel,units,unit_price,revenue,cost
5392,2024-10-29,West,Apparel,In-Store,2,43.7,87.39,58.69
5393,2024-10-29,North,Beauty,Online,3,29.15,100.56,63.87
5394,2024-10-29,South,Home & Kitchen,In-Store,3,74.07,166.66,98.21
5395,2024-10-29,North,Sports,Online,3,46.39,160.05,105.67
5396,2024-10-29,West,Sports,Online,3,62.41,187.24,122.72
5397,2024-10-29,West,Electronics,In-Store,2,188.75,377.5,243.55
5398,2024-10-30,East,Electronics,Mobile App,4,203.97,856.69,501.38
5399,2024-10-30,North,Apparel,In-Store,3,49.8,171.81,114.5
5400,2024-10-30,South,Home & Kitchen,Online,3,72.28,162.62,94.41
5401,2024-10-30,East,Beauty,Online,1,26.22,27.53,18.66
5402,2024-10-30,East,Home & Kitchen,Online,3,62.57,197.11,123.09
5403,2024-10-30,North,Electronics,Online,4,164.51,756.76,484.48
5404,2024-10-30,West,Electronics,Mobile App,3,160.71,482.13,281.23
5405,2024-10-30,North,Beauty,Online,1,24.26,27.89,18.1
5406,2024-10-30,South,Beauty,Online,4,29.18,87.55,53.13
5407,2024-10-30,North,Home & Kitchen,In-Store,3,52.7,181.8,120.35
5408,2024-10-30,East,Beauty,In-Store,1,26.27,27.59,15.28
5409,2024-10-31,North,Apparel,Online,3,40.62,140.13,86.63
5410,2024-10-31,East,Beauty,In-Store,2,25.92,54.43,32.64
5411,2024-10-31,North,Apparel,Online,4,46.77,215.12,141.1
5412,2024-10-31,West,Apparel,In-Store,3,43.38,130.15,81.6
5413,2024-10-31,East,Electronics,Online,1,165.73,174.01,109.86
5414,2024-10-31,West,Electronics,In-Store,1,178.0,178.0,100.34
5415,2024-10-31,North,Electronics,Online,2,227.11,522.35,303.04
5416,2024-10-31,West,Apparel,Online,3,43.05,129.15,74.73
5417,2024-10-31,West,Apparel,Mobile App,2,42.79,85.58,52.61
5418,2024-10-31,North,Electronics,Online,3,150.65,519.73,311.58
5419,2024-10-31,East,Beauty,In-Store,1,29.35,30.81,18.71
5420,2024-10-31,South,Home & Kitchen,In-Store,4,66.15,198.46,115.72
5421,2024-10-31,North,Apparel,Online,3,48.93,168.8,112.35
5422,2024-10-31,East,Home & Kitchen,In-Store,4,66.77,280.42,186.46
5423,2024-11-01,East,Electronics,Online,4,204.36,858.29,505.42
5424,2024-11-01,East,Beauty,Online,1,27.98,29.37,16.63
5425,2024-11-01,West,Apparel,In-Store,4,47.61,190.44,119.15
5426,2024-11-01,North,Beauty,Online,2,26.07,59.97,37.88
5427,2024-11-01,East,Electronics,Online,4,179.08,752.12,442.77
5428,2024-11-01,West,Apparel,Online,3,48.06,144.19,86.17
5429,2024-11-01,East,Home & Kitchen,Mobile App,3,69.28,218.23,138.65
5430,2024-11-01,South,Home & Kitchen,Online,3,57.07,128.41,80.13
5431,2024-11-01,South,Apparel,Online,4,40.34,121.02,81.36
5432,2024-11-01,West,Apparel,In-Store,1,45.37,45.37,29.76
5433,2024-11-01,East,Electronics,Online,2,233.79,490.96,280.54
5434,2024-11-01,East,Beauty,Online,4,28.93,121.53,79.1
5435,2024-11-01,South,Home & Kitchen,Online,2,49.97,74.96,44.46
5436,2024-11-01,North,Electronics,Online,1,192.67,221.56,144.25
5437,2024-11-01,North,Sports,Mobile App,2,48.85,112.35,67.21
5438,2024-11-01,West,Home & Kitchen,In-Store,3,66.26,198.79,110.27
5439,2024-11-01,East,Apparel,Online,4,41.64,174.89,100.55
5440,2024-11-01,North,Electronics,Online,1,159.08,182.94,115.8
5441,2024-11-01,East,Beauty,In-Store,3,25.13,79.15,47.67
5442,2024-11-01,West,Electronics,In-Store,4,159.3,637.19,409.01
5443,2024-11-01,East,Home & Kitchen,Online,2,69.25,145.42,97.47
5444,2024-11-02,West,Electronics,Online,2,200.52,401.03,229.76
5445,2024-11-02,East,Electronics,Online,1,194.66,204.39,115.68
5446,2024-11-02,East,Home & Kitchen,Online,1,71.4,74.97,50.7
5447,2024-11-02,East,Electronics,In-Store,3,189.75,597.71,330.15
5448,2024-11-02,North,Apparel,Online,3,33.87,116.84,75.43
5449,2024-11-02,West,Beauty,In-Store,3,25.47,76.41,47.73
5450,2024-11-02,South,Beauty,Online,3,24.64,55.45,33.16
5451,2024-11-02,South,Home & Kitchen,Online,2,49.83,74.75,48.65
5452,2024-11-02,North,Home & Kitchen,Online,1,70.25,80.78,52.59
5453,2024-11-02,East,Apparel,Online,4,51.16,214.89,130.81
5454,2024-11-02,North,Apparel,Online,4,41.56,191.16,108.72
5455,2024-11-02,West,Home & Kitchen,Online,3,74.62,223.86,147.35
5456,2024-11-02,South,Electronics,Online,2,199.23,298.85,193.27
5457,2024-11-02,East,Beauty,In-Store,3,31.12,98.02,63.02
5458,2024-11-02,West,Electronics,Online,1,192.96,192.96,115.96
5459,2024-11-02,South,Home & Kitchen,In-Store,3,58.37,131.33,81.38
5460,2024-11-02,North,Sports,Online,3,56.62,195.35,128.61
5461,2024-11-02,East,Sports,In-Store,1,60.99,64.04,37.55
5462,2024-11-02,West,Electronics,Online,1,177.67,177.67,105.19
5463,2024-11-02,South,Sports,Online,2,48.57,72.86,48.26
5464,2024-11-02,East,Apparel,Mobile App,4,59.48,249.83,143.47
5465,2024-11-03,South,Apparel,Mobile App,4,45.35,136.05,80.11
5466,2024-11-03,East,Beauty,Online,3,22.25,70.07,43.39
5467,2024-11-03,East,Home & Kitchen,Online,4,69.16,290.49,181.84
5468,2024-11-03,East,Home & Kitchen,In-Store,2,66.2,139.03,81.15
5469,2024-11-03,North,Electronics,Online,3,158.21,545.83,338.15
5470,2024-11-03,North,Sports,Mobile App,2,64.52,148.39,100.08
5471,2024-11-03,East,Sports,In-Store,1,58.95,61.9,35.16
5472,2024-11-03,North,Apparel,Mobile App,2,48.04,110.48,70.29
5473,2024-11-03,East,Electronics,Online,3,166.52,524.53,323.25
5474,2024-11-03,West,Apparel,In-Store,2,45.99,91.98,51.11
5475,2024-11-03,North,Electronics,Mobile App,2,180.57,415.31,249.88
5476,2024-11-03,South,Sports,Mobile App,4,56.91,170.72,115.19
5477,2024-11-03,East,Home & Kitchen,Online,2,69.97,146.95,87.36
5478,2024-11-03,East,Electronics,In-Store,1,225.92,237.21,146.73
5479,2024-11-03,South,Beauty,Mobile App,2,23.41,35.12,21.61
5480,2024-11-03,North,Electronics,In-Store,4,203.9,937.92,625.08
5481,2024-11-03,East,Beauty,Mobile App,3,20.64,65.02,41.98
5482,2024-11-03,South,Apparel,Online,2,47.82,71.72,41.31
5483,2024-11-03,West,Apparel,Online,3,40.39,121.16,79.03
5484,2024-11-03,South,Beauty,Mobile App,4,34.24,102.72,56.89
5485,2024-11-03,West,Electronics,In-Store,4,218.29,873.15,528.15
5486,2024-11-03,East,Electronics,Online,2,154.64,324.75,213.53
5487,2024-11-03,East,Electronics,In-Store,3,160.72,506.26,314.64
5488,2024-11-04,North,Beauty,Online,4,27.41,126.08,75.64
5489,2024-11-04,South,Beauty,Online,3,26.3,59.19,36.87
5490,2024-11-04,North,Apparel,Mobile App,1,42.71,49.12,32.02
5491,2024-11-04,South,Electronics,Online,2,204.32,306.48,173.42
5492,2024-11-04,East,Home & Kitchen,Online,1,65.88,69.17,42.83
5493,2024-11-04,North,Apparel,In-Store,4,46.54,214.11,136.6
5494,2024-11-04,East,Home & Kitchen,Online,2,68.9,144.69,96.37
5495,2024-11-04,North,Beauty,In-Store,4,23.62,108.63,65.23
5496,2024-11-04,East,Beauty,Online,4,22.91,96.24,62.9
5497,2024-11-04,East,Apparel,Online,4,44.6,187.32,124.82
5498,2024-11-04,East,Beauty,Mobile App,4,30.54,128.26,82.67
5499,2024-11-04,East,Apparel,Online,3,45.19,142.35,82.61
5500,2024-11-04,East,Apparel,Mobile App,1,49.66,52.14,34.74
5501,2024-11-04,South,Electronics,Mobile App,1,163.39,122.54,82.15
5502,2024-11-04,North,Beauty,Mobile App,2,28.38,65.27,40.47
5503,2024-11-04,West,Apparel,Online,1,49.91,49.91,27.62
5504,2024-11-04,South,Electronics,In-Store,3,180.13,405.3,266.22
5505,2024-11-04,West,Apparel,In-Store,1,34.96,34.96,22.03
5506,2024-11-04,West,Sports,Online,2,50.06,100.12,66.26
5507,2024-11-04,North,Home & Kitchen,Online,3,79.0,272.56,174.19
5508,2024-11-04,North,Electronics,Online,3,187.09,645.46,363.01
5509,2024-11-04,East,Beauty,Mobile App,3,26.21,82.56,47.48
5510,2024-11-04,East,Apparel,In-Store,1,53.33,56.0,34.04
5511,2024-11-05,East,Apparel,Mobile App,2,48.29,101.41,57.28
5512,2024-11-05,South,Beauty,In-Store,2,28.6,42.9,25.34
5513,2024-11-05,East,Sports,In-Store,1,53.25,55.91,36.42
5514,2024-11-05,South,Home & Kitchen,In-Store,4,60.34,181.03,109.8
5515,2024-11-05,West,Electronics,Mobile App,2,178.68,357.36,204.97
5516,2024-11-05,West,Apparel,Online,1,46.35,46.35,31.24
5517,2024-11-05,East,Apparel,In-Store,1,47.71,50.09,30.12
5518,2024-11-05,North,Electronics,Online,3,173.71,599.3,386.61
5519,2024-11-05,East,Apparel,Online,1,46.12,48.42,29.41
5520,2024-11-05,West,Beauty,Online,4,34.11,136.43,85.19
5521,2024-11-05,East,Home & Kitchen,In-Store,1,57.68,60.57,35.99
5522,2024-11-05,West,Beauty,Mobile App,4,20.22,80.88,53.3
5523,2024-11-05,South,Apparel,Mobile App,1,47.19,35.39,20.17
5524,2024-11-05,West,Home & Kitchen,Mobile App,4,60.01,240.03,147.25
5525,2024-11-05,West,Beauty,Online,2,31.73,63.46,36.64
5526,2024-11-05,East,Sports,In-Store,1,48.5,50.93,29.07
5527,2024-11-05,South,Apparel,Mobile App,3,54.22,122.0,73.0
5528,2024-11-05,South,Electronics,In-Store,1,166.72,125.04,73.61
5529,2024-11-05,North,Apparel,Mobile App,1,48.77,56.09,31.76
5530,2024-11-05,South,Electronics,Online,2,187.22,280.82,181.98
5531,2024-11-05,North,Electronics,Online,3,183.96,634.67,423.54
5532,2024-11-05,North,Apparel,In-Store,4,41.3,190.0,128.67
5533,2024-11-05,West,Home & Kitchen,In-Store,3,61.66,184.97,118.19
5534,2024-11-05,South,Beauty,In-Store,1,31.22,23.41,15.88
5535,2024-11-05,North,Apparel,Online,4,48.07,221.13,140.67
5536,2024-11-05,East,Home & Kitchen,Online,2,70.02,147.04,94.2
5537,2024-11-06,North,Beauty,In-Store,3,31.32,108.06,72.16
5538,2024-11-06,South,Beauty,Online,3,25.33,56.99,31.36
5539,2024-11-06,North,Beauty,Mobile App,4,33.85,155.73,102.27
5540,2024-11-06,South,Sports,Online,3,50.47,113.55,62.48
5541,2024-11-06,West,Beauty,Mobile App,2,21.5,42.99,24.64
5542,2024-11-06,North,Beauty,Online,1,31.74,36.5,22.4
5543,2024-11-06,West,Beauty,Mobile App,3,25.46,76.37,51.08
5544,2024-11-06,South,Beauty,In-Store,1,34.63,25.97,16.62
5545,2024-11-06,West,Home & Kitchen,Online,2,68.76,137.52,85.44
5546,2024-11-06,East,Sports,Mobile App,3,48.71,153.44,103.94
5547,2024-11-06,South,Electronics,In-Store,2,196.59,294.88,193.07
5548,2024-11-06,East,Apparel,Online,4,51.65,216.92,133.5
5549,2024-11-06,West,Home & Kitchen,In-Store,1,55.25,55.25,34.72
5550,2024-11-06,West,Apparel,Online,2,41.12,82.25,52.6
5551,2024-11-06,West,Beauty,Online,3,31.52,94.56,60.27
5552,2024-11-06,South,Apparel,Mobile App,1,43.78,32.83,20.55
5553,2024-11-06,North,Electronics,In-Store,4,175.32,806.47,470.04
5554,2024-11-06,South,Beauty,In-Store,3,28.51,64.14,40.23
5555,2024-11-06,North,Home & Kitchen,Online,3,75.67,261.07,154.51
5556,2024-11-06,North,Home & Kitchen,Online,2,59.83,137.61,79.05
5557,2024-11-06,East,Apparel,Online,3,42.24,133.06,85.89
5558,2024-11-06,North,Electronics,Mobile App,1,169.85,195.33,120.52
5559,2024-11-06,North,Electronics,Online,3,174.99,603.7,356.3
5560,2024-11-06,East,Apparel,Mobile App,4,31.87,133.86,73.93
5561,2024-11-06,North,Electronics,Online,3,194.33,670.43,376.44
5562,2024-11-07,North,Electronics,Online,1,170.29,195.84,124.24
5563,2024-11-07,South,Sports,Online,1,53.31,39.98,22.64
5564,2024-11-07,West,Apparel,In-Store,2,43.42,86.84,53.71
5565,2024-11-07,West,Electronics,Mobile App,3,159.28,477.85,311.2
5566,2024-11-07,North,Sports,Online,3,49.23,169.84,104.38
5567,2024-11-07,South,Sports,In-Store,4,51.11,153.34,95.51
5568,2024-11-07,West,Sports,Online,1,55.3,55.3,32.06
5569,2024-11-07,West,Beauty,Online,2,27.24,54.48,30.81
5570,2024-11-07,South,Sports,In-Store,1,53.78,40.33,25.24
5571,2024-11-07,South,Electronics,Online,2,136.91,205.36,138.25
5572,2024-11-07,East,Apparel,Online,3,51.39,161.89,103.29
5573,2024-11-07,North,Apparel,In-Store,1,36.6,42.09,23.67
5574,2024-11-07,West,Home & Kitchen,Online,4,50.15,200.58,127.45
5575,2024-11-07,South,Apparel,Online,4,41.07,123.21,69.71
5576,2024-11-07,South,Home & Kitchen,In-Store,4,69.91,209.73,132.27
5577,2024-11-07,North,Sports,Mobile App,1,55.03,63.28,36.81
5578,2024-11-07,North,Electronics,Online,3,163.83,565.21,349.55
5579,2024-11-07,East,Apparel,Online,3,55.1,173.56,98.23
5580,2024-11-07,South,Home & Kitchen,Online,3,63.11,142.01,95.05
5581,2024-11-07,North,Home & Kitchen,Online,3,62.04,214.05,127.3
5582,2024-11-07,North,Apparel,Online,4,51.93,238.89,156.3
5583,2024-11-08,South,Apparel,In-Store,1,41.74,31.3,18.51
5584,2024-11-08,East,Home & Kitchen,Online,1,45.52,47.8,27.94
5585,2024-11-08,West,Beauty,In-Store,4,28.94,115.77,65.19
5586,2024-11-08,South,Beauty,Online,1,32.38,24.29,15.76
5587,2024-11-08,East,Electronics,Online,1,174.52,183.25,106.94
5588,2024-11-08,East,Beauty,Online,2,21.83,45.85,25.38
5589,2024-11-08,East,Sports,Online,4,47.8,200.76,122.05
5590,2024-11-08,East,Home & Kitchen,In-Store,1,67.73,71.12,40.07
5591,2024-11-08,East,Electronics,In-Store,2,165.65,347.86,218.46
5592,2024-11-08,South,Electronics,Mobile App,3,165.56,372.5,226.15
5593,2024-11-08,West,Home & Kitchen,In-Store,3,71.4,214.21,143.86
5594,2024-11-08,North,Apparel,Online,2,42.81,98.46,56.78
5595,2024-11-08,West,Home & Kitchen,Online,4,86.11,344.43,229.19
5596,2024-11-08,North,Sports,Online,4,64.04,294.56,171.3
5597,2024-11-08,North,Electronics,Online,4,176.91,813.8,503.75
5598,2024-11-08,East,Sports,In-Store,3,55.88,176.01,99.29
5599,2024-11-08,West,Electronics,Online,1,201.54,201.54,136.06
5600,2024-11-08,West,Home & Kitchen,Online,4,68.95,275.79,178.07
5601,2024-11-08,East,Sports,Online,4,54.19,227.6,150.87
5602,2024-11-08,North,Apparel,Mobile App,4,50.95,234.35,158.66
5603,2024-11-08,South,Apparel,Online,2,38.74,58.11,36.31
5604,2024-11-08,East,Home & Kitchen,Online,3,59.28,186.74,114.39
5605,2024-11-08,East,Apparel,Mobile App,1,43.33,45.5,25.05
5606,2024-11-08,East,Apparel,Mobile App,2,44.26,92.95,57.24
5607,2024-11-09,West,Beauty,Online,4,30.96,123.84,81.57
5608,2024-11-09,East,Apparel,Online,4,38.97,163.68,95.55
5609,2024-11-09,North,Home & Kitchen,Mobile App,1,67.59,77.73,48.12
5610,2024-11-09,South,Beauty,Mobile App,3,28.96,65.16,43.15
5611,2024-11-09,West,Home & Kitchen,Online,1,62.67,62.67,41.62
5612,2024-11-09,West,Electronics,Online,4,176.12,704.49,466.55
5613,2024-11-09,East,Electronics,In-Store,3,198.7,625.91,425.13
5614,2024-11-09,East,Apparel,Online,4,44.03,184.92,105.33
5615,2024-11-09,East,Home & Kitchen,Mobile App,2,74.24,155.9,105.7
5616,2024-11-09,West,Home & Kitchen,Online,2,62.93,125.87,78.44
5617,2024-11-09,South,Apparel,Online,1,47.66,35.75,21.79
5618,2024-11-09,South,Beauty,Online,3,26.25,59.07,36.25
5619,2024-11-09,North,Home & Kitchen,In-Store,2,85.28,196.14,124.14
5620,2024-11-09,North,Sports,In-Store,1,53.06,61.02,34.35
5621,2024-11-09,North,Beauty,In-Store,4,27.21,125.16,79.24
5622,2024-11-09,East,Sports,In-Store,3,47.37,149.23,85.24
5623,2024-11-09,North,Electronics,In-Store,4,217.14,998.86,599.15
5624,2024-11-09,South,Electronics,In-Store,2,204.29,306.44,198.89
5625,2024-11-09,West,Home & Kitchen,Mobile App,2,68.74,137.49,92.73
5626,2024-11-09,East,Sports,Online,3,62.57,197.1,128.49
5627,2024-11-09,East,Beauty,In-Store,4,25.82,108.43,64.74
5628,2024-11-09,South,Home & Kitchen,Online,1,73.84,55.38,32.53
5629,2024-11-09,West,Electronics,Mobile App,3,177.81,533.43,300.71
5630,2024-11-09,West,Electronics,In-Store,3,181.43,544.3,325.94
5631,2024-11-09,North,Beauty,In-Store,4,28.97,133.26,84.63
5632,2024-11-09,South,Home & Kitchen,In-Store,4,63.14,189.42,111.5
5633,2024-11-10,North,Home & Kitchen,Online,3,68.23,235.39,144.89
5634,2024-11-10,North,Apparel,Online,1,49.55,56.98,35.51
5635,2024-11-10,West,Beauty,Mobile App,2,21.44,42.88,25.12
5636,2024-11-10,North,Electronics,Online,4,196.47,903.77,547.27
5637,2024-11-10,South,Electronics,Mobile App,3,170.22,382.99,248.88
5638,2024-11-10,South,Sports,Mobile App,1,46.24,34.68,19.81
5639,2024-11-10,East,Sports,In-Store,3,58.5,184.29,120.38
5640,2024-11-10,East,Sports,Online,1,64.94,68.19,44.63
5641,2024-11-10,East,Sports,In-Store,4,51.15,214.82,139.16
5642,2024-11-10,South,Electronics,Online,4,154.23,462.68,290.88
5643,2024-11-10,North,Sports,Online,1,49.61,57.05,35.32
5644,2024-11-10,West,Home & Kitchen,Online,4,63.61,254.45,163.71
5645,2024-11-10,East,Apparel,Online,3,47.86,150.76,101.88
5646,2024-11-10,East,Electronics,In-Store,1,161.68,169.77,102.51
5647,2024-11-10,West,Sports,In-Store,2,54.12,108.25,68.06
5648,2024-11-10,North,Apparel,In-Store,1,45.81,52.68,32.52
5649,2024-11-10,East,Apparel,In-Store,4,47.53,199.61,121.86
5650,2024-11-10,South,Electronics,Online,2,165.48,248.21,137.38
5651,2024-11-10,West,Apparel,Mobile App,1,48.27,48.27,29.42
5652,2024-11-10,North,Home & Kitchen,Online,3,69.11,238.42,148.48
5653,2024-11-10,North,Electronics,Mobile App,2,140.64,323.48,179.35
5654,2024-11-11,North,Sports,In-Store,3,49.4,170.43,97.56
5655,2024-11-11,North,Apparel,Mobile App,1,44.65,51.35,31.83
5656,2024-11-11,South,Home & Kitchen,In-Store,1,65.84,49.38,32.83
5657,2024-11-11,South,Beauty,Online,1,25.53,19.15,10.53
5658,2024-11-11,West,Beauty,Mobile App,1,31.16,31.16,21.07
5659,2024-11-11,East,Beauty,Online,2,29.97,62.94,38.29
5660,2024-11-11,East,Electronics,Mobile App,2,190.3,399.63,225.73
5661,2024-11-11,East,Apparel,Online,3,46.57,146.68,90.88
5662,2024-11-11,North,Beauty,Online,4,27.15,124.91,79.16
5663,2024-11-11,South,Apparel,In-Store,2,44.27,66.4,44.9
5664,2024-11-11,West,Beauty,In-Store,4,27.27,109.07,72.9
5665,2024-11-11,West,Electronics,Online,2,171.54,343.07,231.04
5666,2024-11-11,North,Electronics,Online,1,200.52,230.6,129.06
5667,2024-11-11,South,Electronics,Mobile App,2,195.4,293.1,168.67
5668,2024-11-11,South,Electronics,In-Store,4,173.21,519.63,309.96
5669,2024-11-11,South,Electronics,Online,1,180.35,135.26,86.08
5670,2024-11-11,East,Home & Kitchen,Online,2,74.15,155.71,101.86
5671,2024-11-11,West,Sports,Online,2,68.9,137.81,89.12
5672,2024-11-11,South,Home & Kitchen,Mobile App,2,55.27,82.9,50.05
5673,2024-11-11,West,Sports,Mobile App,1,48.31,48.31,29.93
5674,2024-11-12,North,Beauty,Online,4,24.9,114.55,73.19
5675,2024-11-12,East,Electronics,Online,4,159.54,670.05,427.67
5676,2024-11-12,East,Beauty,Online,1,28.31,29.72,19.34
5677,2024-11-12,West,Electronics,Online,3,202.13,606.39,376.78
5678,2024-11-12,West,Home & Kitchen,Mobile App,2,73.61,147.22,91.73
5679,2024-11-12,North,Electronics,In-Store,2,183.26,421.49,256.16
5680,2024-11-12,North,Apparel,Online,3,46.36,159.93,96.91
5681,2024-11-12,South,Apparel,Online,2,54.6,81.9,48.71
5682,2024-11-12,South,Electronics,In-Store,1,179.97,134.98,85.24
5683,2024-11-12,North,Apparel,Online,1,33.28,38.27,23.05
5684,2024-11-12,East,Electronics,Online,2,161.44,339.03,187.64
5685,2024-11-12,North,Home & Kitchen,Online,2,65.87,151.49,88.13
5686,2024-11-12,West,Apparel,In-Store,1,44.39,44.39,28.77
5687,2024-11-12,East,Apparel,In-Store,2,48.44,101.72,64.29
5688,2024-11-12,West,Apparel,In-Store,4,41.32,165.27,99.08
5689,2024-11-12,North,Electronics,Mobile App,4,171.44,788.64,448.26
5690,2024-11-12,East,Electronics,Mobile App,2,188.64,396.15,238.0
5691,2024-11-12,West,Sports,In-Store,4,51.33,205.32,124.33
5692,2024-11-12,North,Apparel,Mobile App,1,44.04,50.65,28.95
5693,2024-11-12,West,Sports,Online,1,64.12,64.12,43.03
5694,2024-11-12,West,Sports,Online,3,53.33,160.0,92.85
5695,2024-11-12,North,Electronics,Mobile App,4,212.75,978.64,567.69
5696,2024-11-12,East,Home & Kitchen,In-Store,4,65.08,273.35,183.35
5697,2024-11-12,East,Apparel,In-Store,2,48.66,102.19,59.31
5698,2024-11-12,North,Apparel,Online,2,44.66,102.72,62.26
5699,2024-11-12,West,Apparel,Online,1,52.11,52.11,31.86
5700,2024-11-12,West,Apparel,Online,4,46.67,186.66,119.43
5701,2024-11-13,East,Beauty,Online,3,23.96,75.47,46.42
5702,2024-11-13,West,Apparel,Online,4,46.77,187.08,118.22
5703,2024-11-13,East,Sports,Online,1,57.57,60.45,38.47
5704,2024-11-13,West,Apparel,In-Store,3,44.96,134.89,82.02
5705,2024-11-13,West,Sports,Online,1,62.35,62.35,35.23
5706,2024-11-13,West,Beauty,Mobile App,4,28.79,115.17,76.89
5707,2024-11-13,West,Home & Kitchen,Online,4,61.02,244.07,151.58
5708,2024-11-13,East,Electronics,In-Store,2,173.34,364.0,246.88
5709,2024-11-13,North,Electronics,Mobile App,1,169.66,195.11,129.29
5710,2024-11-13,South,Electronics,Mobile App,4,168.96,506.87,285.3
5711,2024-11-13,East,Beauty,Online,1,27.89,29.28,18.58
5712,2024-11-13,North,Home & Kitchen,Online,1,69.71,80.17,50.58
5713,2024-11-13,North,Sports,Online,4,52.8,242.88,159.0
5714,2024-11-13,East,Home & Kitchen,In-Store,3,77.2,243.19,152.29
5715,2024-11-13,South,Home & Kitchen,In-Store,2,53.86,80.79,45.95
5716,2024-11-13,East,Beauty,Online,3,26.42,83.22,50.16
5717,2024-11-13,East,Electronics,Mobile App,1,193.37,203.04,127.26
5718,2024-11-13,West,Beauty,Online,2,21.85,43.69,24.45
5719,2024-11-13,East,Sports,Mobile App,2,49.12,103.15,61.21
5720,2024-11-13,West,Sports,Online,1,53.31,53.31,35.44
5721,2024-11-13,North,Sports,Online,2,52.28,120.24,66.14
5722,2024-11-13,East,Apparel,Online,1,42.12,44.22,29.6
5723,2024-11-13,West,Home & Kitchen,Online,2,71.33,142.67,86.41
5724,2024-11-13,South,Beauty,Online,3,26.05,58.61,35.91
5725,2024-11-13,East,Electronics,Online,2,198.33,416.49,276.59
5726,2024-11-13,East,Home & Kitchen,Online,4,82.2,345.22,206.46
5727,2024-11-14,East,Apparel,Online,1,48.43,50.85,31.87
5728,2024-11-14,East,Apparel,Online,3,57.49,181.09,114.25
5729,2024-11-14,West,Apparel,Online,4,27.12,108.49,73.32
5730,2024-11-14,West,Electronics,In-Store,1,186.03,186.03,115.72
5731,2024-11-14,West,Sports,Online,1,46.48,46.48,26.84
5732,2024-11-14,North,Electronics,Online,1,174.86,201.09,124.01
5733,2024-11-14,North,Electronics,Mobile App,4,168.65,775.81,441.33
5734,2024-11-14,East,Electronics,Online,2,196.33,412.3,278.39
5735,2024-11-14,North,Electronics,Online,4,182.63,840.08,537.07
5736,2024-11-14,South,Apparel,Online,2,52.6,78.9,47.12
5737,2024-11-14,West,Beauty,Mobile App,3,30.11,90.34,50.04
5738,2024-11-14,East,Sports,Online,3,50.18,158.06,103.4
5739,2024-11-14,East,Apparel,Online,4,48.91,205.41,132.54
5740,2024-11-14,East,Electronics,Online,4,168.41,707.31,442.33
5741,2024-11-14,North,Home & Kitchen,Mobile App,2,74.87,172.2,95.66
